0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	
0.020971880151224354	0.020971880151224382	0.020084552735507567	0.020779899929123304	5.44282830002929E-4	5.348875497616769E-4	5.348875497616767E-4	5.278188087277789E-4	
0.023791271744707253	0.023791271744707302	0.02264798455120928	0.02409630776075629	0.0015537642046763432	0.001523422541286285	0.0015234225412862836	0.0015110623760440651	
0.027436592072737166	0.02743659207273708	0.02598097588778077	0.028376459742640102	0.002655339782541295	0.0025984268508815697	0.0025984268508815666	0.002593237394055149	
0.03165379998269652	0.031653799982696296	0.029814296102843637	0.03342266237380005	0.0038335857461831006	0.003744458522554316	0.0037444585225543114	0.0037621705364892424	
0.03651051485074297	0.03651051485074303	0.03420146696188414	0.03935205239783599	0.005104629042411104	0.0049766282089192745	0.004976628208919273	0.005036496080821324	
0.04209925171075664	0.04209925171075646	0.03921959252562062	0.04631597348703891	0.006490871047506931	0.006315945069274414	0.006315945069274414	0.006441607222435759	
0.04852578354499783	0.04852578354499751	0.044991211547310464	0.054521335463844446	0.008017668727873392	0.007786091424383503	0.007786091424383499	0.008006618497813086	
0.05590982617638284	0.055909826176382814	0.05154592597026384	0.06411024793434525	0.009713004439004193	0.009413080680960187	0.009413080680960181	0.009764215750028421	
0.06438618528413245	0.06438618528413244	0.059044185524732694	0.07536279288919362	0.011607706719983164	0.011225440411513039	0.011225440411513028	0.011751063186422956	
0.07410612707359301	0.07410612707359317	0.0675771254163389	0.08852289156713604	0.013735770819106511	0.013254485926840413	0.013254485926840406	0.014008335296804638	
0.08523842578998338	0.08523842578998354	0.07735005197410248	0.10395652697624154	0.01613468069150197	0.015534591020725963	0.015534591020725946	0.016582282123906476	
0.09797032920389251	0.09797032920389186	0.08847122581803964	0.12198084806727287	0.018845698945932	0.018103423397711732	0.018103423397711753	0.01952479507991417	
0.11250810901404154	0.11250810901404205	0.10099578185567258	0.14292022364655532	0.02191409646578609	0.02100211878818515	0.021002118788185118	0.02289394596710273	
0.129076872631115	0.12907687263111453	0.11532326541812343	0.1673837718865419	0.025389288529961942	0.02427536328879733	0.024275363288797303	0.02675446398142259	
0.14792010294520266	0.1479201029452026	0.13148077550475068	0.19576094235910702	0.02932483905541713	0.027971347237187534	0.02797134723718746	0.03117810394180821	
0.16929762432354895	0.16929762432354928	0.1497047375294608	0.22863687961367654	0.03377827865902229	0.032141543848994376	0.03214154384899428	0.03624384533645731	
0.1934825671335131	0.1934825671335126	0.1702626022150974	0.2666514419955893	0.03881068042578266	0.03684026042300878	0.03684026042300875	0.0420378459449323	
0.22075682622611784	0.2207568262261177	0.1931979692386258	0.3103873352733359	0.04448592542934089	0.04212390280441189	0.04212390280441186	0.04865305905590715	
0.2514038446246753	0.25140384462467497	0.21900558182780328	0.360667378992724	0.05086958368934271	0.048049889989403335	0.04804988998940328	0.056188407856709546	
0.28570045063147137	0.2857004506314679	0.24765577791110968	0.4181274372568512	0.05802734852875705	0.0546751642584894	0.05467516425848936	0.06474740674290244	
0.3239047644104022	0.3239047644104015	0.27942283115320077	0.4835460360004307	0.06602295785584197	0.062054247389144834	0.06205424738914478	0.07443611366106757	
0.366242642637373	0.366242642637382	0.31450079438222606	0.5576581192687988	0.0749155800691941	0.07023682789874001	0.07023682789874007	0.08536032282945609	
0.4128917903827827	0.4128917903827827	0.3528202063845757	0.6411315526594558	0.08475667363366081	0.07926489991058161	0.07926489991058164	0.09762194109109927	
0.46396304195521426	0.4639630419552143	0.39471076288344964	0.734616605959073	0.09558639259911623	0.08916953182790098	0.08916953182790084	0.11131455521245723	
0.5194832531984054	0.5194832531984094	0.43984266676991746	0.8385927982854989	0.10742970484759964	0.0999674246382631	0.09996742463826275	0.1265183058177353	
0.5793753961060255	0.5793753961060263	0.48853588932530945	0.953420758017808	0.12029245335947232	0.11165748279096452	0.11165748279096425	0.14329428045354337	
0.6434458270027347	0.643445827002736	0.5402101383933237	1.0792409949286677	0.1341577210845036	0.1242177236273282	0.12421772362732793	0.16167881290276212	
0.7113709926023151	0.7113709926023174	0.5948139303441009	1.2159700810028622	0.14898287492183562	0.13760286880450093	0.13760286880450082	0.18167815019563652	
0.7826952131839822	0.7826952131839698	0.6518702340713122	1.3632644526125604	0.16469774024985584	0.1517430099666244	0.15174300996662438	0.20326409361917105	
0.8568343296426344	0.8568343296426356	0.7108047700163068	1.5205105504331013	0.18120426641986315	0.16654365653035158	0.1665436565303516	0.22637118259803377	
0.9330887218098117	0.93308872180981	0.7712329747147123	1.6868197145877386	0.19837794661407607	0.18188737213005396	0.1818873721300539	0.250895929175383	
1.01066754668123	1.0106675466812314	0.832265703683223	1.861070579239745	0.2160710679855741	0.19763703523741466	0.19763703523741458	0.2766984280027065	
1.0887168849339732	1.0887168849339808	0.8934982104820738	2.041924991505812	0.23411761028943734	0.21364052272837541	0.21364052272837536	0.3036063440688749	
1.1663577077873115	1.1663577077873195	0.9539433386846948	2.2279111719196174	0.25233943813885895	0.2297364726889944	0.2297364726889942	0.33142105723873333	
1.2427204166917354	1.2427204166917245	1.0131998069004993	2.4174609441551493	0.27055319764064045	0.24576056955780606	0.245760569557806	0.3599253523954692	
1.3169827969210206	1.3169827969210262	1.0703884410877036	2.609001479007885	0.2885773256412437	0.2615518247141526	0.2615518247141523	0.38889200028407644	
1.3883984971240466	1.3883984971240617	1.125078470444383	2.80100034729584	0.3062385283857825	0.2769582691793937	0.27695826917939403	0.4180923645362412	
