0.01	0.1	0.1	0.1	
0.002171893491417148	0.02299291154297569	0.02299291154297569	0.02299291154297569	
0.002524657394976283	0.02644999391402949	0.02644999391402949	0.02644999391402949	
0.0029976621480838268	0.03089396206153886	0.03089396206153886	0.03089396206153886	
0.0035697078876069264	0.0360979761113423	0.0360979761113423	0.0360979761113423	
0.004248918007814333	0.042170780043031306	0.042170780043031306	0.042170780043031306	
0.0050294456419045196	0.04925349525770659	0.04925349525770659	0.04925349525770659	
0.00594621269798609	0.05750974875902231	0.05750974875902231	0.05750974875902231	
0.00704310663339133	0.0671281387583715	0.0671281387583715	0.0671281387583715	
0.008341542497007779	0.07832546101645924	0.07832546101645924	0.07832546101645924	
0.00988671605110951	0.0913501409737992	0.0913501409737992	0.0913501409737992	
0.011691024731236	0.10648579643314113	0.10648579643314113	0.10648579643314113	
0.013829540690270764	0.1240548223159648	0.1240548223159648	0.1240548223159648	
0.01633656513342183	0.1444217892278395	0.1444217892278395	0.1444217892278395	
0.01928880329564162	0.16799640612026934	0.16799640612026934	0.16799640612026934	
0.022741401060963364	0.19523569714126243	0.19523569714126243	0.19523569714126243	
0.026791365165665913	0.22664491798397157	0.22664491798397157	0.22664491798397157	
0.03153049947118721	0.2627766771617833	0.2627766771617833	0.2627766771617833	
0.037056148142859714	0.3042272265319014	0.3042272265319014	0.3042272265319014	
0.043455002683585334	0.3516296476960903	0.3516296476960903	0.3516296476960903	
0.05084562111658282	0.40564243626072205	0.40564243626072205	0.40564243626072205	
0.05935601387076849	0.46693219507265527	0.46693219507265527	0.46693219507265527	
0.06914094121588282	0.536151203275345	0.536151203275345	0.536151203275345	
0.08030945040604062	0.6139072896457387	0.6139072896457387	0.6139072896457387	
0.09297037714133591	0.7007264968192248	0.7007264968192248	0.7007264968192248	
0.1072057814973592	0.7970120131429586	0.7970120131429586	0.7970120131429586	
0.12310601214101168	0.9029976310210331	0.9029976310210331	0.9029976310210331	
0.1407366775386918	1.0187007865387376	1.0187007865387376	1.0187007865387376	
0.16011067764579162	1.1438834455247906	1.1438834455247906	1.1438834455247906	
0.18119822891916992	1.278020989894025	1.278020989894025	1.278020989894025	
0.20388892609657133	1.4202869832660847	1.4202869832660847	1.4202869832660847	
0.22804914228032874	1.5695635339083245	1.5695635339083245	1.5695635339083245	
0.2534712921205356	1.7244718175677451	1.7244718175677451	1.7244718175677451	
0.2799410363760042	1.8834243659038263	1.8834243659038263	1.8834243659038263	
0.30718007774638034	2.044701308160854	2.044701308160854	2.044701308160854	
0.33490622251924335	2.206532247458691	2.206532247458691	2.206532247458691	
0.3627984047494025	2.367178484644187	2.367178484644187	2.367178484644187	
0.39054439089443066	2.5250146042954253	2.5250146042954253	2.5250146042954253	
0.4178679680888328	2.6785888358315257	2.6785888358315257	2.6785888358315257	
0.4445295702769267	2.8266641553913545	2.8266641553913545	2.8266641553913545	
0.47035943017188275	2.9682466027101078	2.9682466027101078	2.9682466027101078	
0.4951690523326914	3.1025878673227556	3.1025878673227556	3.1025878673227556	
0.5188197863936043	3.2291739439422913	3.2291739439422913	3.2291739439422913	
0.5411962209274219	3.3477077953447116	3.3477077953447116	3.3477077953447116	
0.5622629538025185	3.458080184196746	3.458080184196746	3.458080184196746	
0.5820065982789391	3.56033844781939	3.56033844781939	3.56033844781939	
0.6004502435301244	3.654657441236115	3.654657441236115	3.654657441236115	
0.6175821139634832	3.7413095399009975	3.7413095399009975	3.7413095399009975	
0.6334769176843387	3.8206387993463307	3.8206387993463307	3.8206387993463307	
0.6481448043875979	3.8930386020134895	3.8930386020134895	3.8930386020134895	
0.6616748509987056	3.9589322140061136	3.9589322140061136	3.9589322140061136	
0.6741480796308692	4.018758161335412	4.018758161335412	4.018758161335412	
0.6856424894883925	4.072957847796928	4.072957847796928	4.072957847796928	
0.6962114838858712	4.121965970167496	4.121965970167496	4.121965970167496	
0.7058901834961118	4.166204250847465	4.166204250847465	4.166204250847465	
0.7147748551015716	4.206076200953226	4.206076200953226	4.206076200953226	
0.7229380253841254	4.241963854127634	4.241963854127634	4.241963854127634	
0.7304646975178175	4.274225986268234	4.274225986268234	4.274225986268234	
0.7373703619092449	4.303197041946973	4.303197041946973	4.303197041946973	
0.7437456326408265	4.329186903936409	4.329186903936409	4.329186903936409	
0.7495947908177139	4.352481333323409	4.352481333323409	4.352481333323409	
0.7549836494143651	4.373342566854517	4.373342566854517	4.373342566854517	
0.760006760779086	4.392010474600791	4.392010474600791	4.392010474600791	
0.7646752182793413	4.408703789254128	4.408703789254128	4.408703789254128	
0.7690075390723315	4.423621359832179	4.423621359832179	4.423621359832179	
0.7730194972972438	4.436943577392283	4.436943577392283	4.436943577392283	
0.7767857835748041	4.448833687788101	4.448833687788101	4.448833687788101	
0.7802953016683581	4.459439243175927	4.459439243175927	4.459439243175927	
0.7836233167338457	4.468893309304787	4.468893309304787	4.468893309304787	
0.7867742211220805	4.477315796194211	4.477315796194211	4.477315796194211	
0.7897174804173177	4.484814627700902	4.484814627700902	4.484814627700902	
0.7924968031597979	4.4914867683071265	4.4914867683071265	4.4914867683071265	
0.7951496855455661	4.49741929057909	4.49741929057909	4.49741929057909	
0.7977091035526219	4.502690325969516	4.502690325969516	4.502690325969516	
0.8001445712536221	4.507369962916791	4.507369962916791	4.507369962916791	
0.8025040907892663	4.511520957965782	4.511520957965782	4.511520957965782	
0.8047489989989632	4.515199560147997	4.515199560147997	4.515199560147997	
0.8069391628487147	4.5184560596189485	4.5184560596189485	4.5184560596189485	
0.8090617652865241	4.521335485535155	4.521335485535155	4.521335485535155	
0.8111251512350546	4.523878101564643	4.523878101564643	4.523878101564643	
0.8131400427421429	4.526119896664261	4.526119896664261	4.526119896664261	
0.8151068453409168	4.528093041474607	4.528093041474607	4.528093041474607	
0.8170388409162704	4.5298262698753184	4.5298262698753184	4.5298262698753184	
0.8189316854838979	4.531345258902528	4.531345258902528	4.531345258902528	
0.8208044644200164	4.532672923959596	4.532672923959596	4.532672923959596	
0.8226783633965234	4.533829722575137	4.533829722575137	4.533829722575137	
0.8244709367145928	4.534833977316251	4.534833977316251	4.534833977316251	
0.8262658072392182	4.535701948340971	4.535701948340971	4.535701948340971	
0.8280550085810142	4.536448194720676	4.536448194720676	4.536448194720676	
0.8298252415890023	4.537085711818922	4.537085711818922	4.537085711818922	
0.8315880727024383	4.537626078831026	4.537626078831026	4.537626078831026	
0.8333386295286117	4.538079634910395	4.538079634910395	4.538079634910395	
0.8350898351322671	4.538455591861089	4.538455591861089	4.538455591861089	
0.8368304252456549	4.538762179206821	4.538762179206821	4.538762179206821	
0.838575930940214	4.539006720817786	4.539006720817786	4.539006720817786	
0.8403148377452291	4.539195762759625	4.539195762759625	4.539195762759625	
0.842053533094911	4.539335131888542	4.539335131888542	4.539335131888542	
0.8437764185889286	4.539430036049677	4.539430036049677	4.539430036049677	
0.8455282951571635	4.539485082915502	4.539485082915502	4.539485082915502	
0.8472670542084227	4.539504428981402	4.539504428981402	4.539504428981402	
0.8490156193400888	4.539491742973329	4.539491742973329	4.539491742973329	
0.8507649041332385	4.539450312385452	4.539450312385452	4.539450312385452	
0.8525267558635338	4.539383055028103	4.539383055028103	4.539383055028103	
0.8542803664739047	4.539292589780704	4.539292589780704	4.539292589780704	
0.8560365117321501	4.5391812324617495	4.5391812324617495	4.5391812324617495	
0.8578042492278923	4.539051046531105	4.539051046531105	4.539051046531105	
0.8595893742915663	4.538903871407453	4.538903871407453	4.538903871407453	
0.8613690411609162	4.538741362268921	4.538741362268921	4.538741362268921	
0.8631605396656071	4.538564970363001	4.538564970363001	4.538564970363001	
0.8649404143019347	4.538376011197548	4.538376011197548	4.538376011197548	
0.8667636854699157	4.538175610113171	4.538175610113171	4.538175610113171	
0.8685779272855813	4.537964829625772	4.537964829625772	4.537964829625772	
0.8704048238890554	4.53774457399522	4.53774457399522	4.53774457399522	
0.8722388318719192	4.53751566246624	4.53751566246624	4.53751566246624	
0.874072014734761	4.537278825293416	4.537278825293416	4.537278825293416	
0.8759293211003628	4.537034692370868	4.537034692370868	4.537034692370868	
0.8777882234375692	4.53678385013617	4.53678385013617	4.53678385013617	
